dataset,path,nodes,average_degree,global_E,global_00,global_01,global_11,global_p00,global_p01,global_p11,train_pos_shape,train_neg_shape,train_pos_neg_overlap,train_pos_E,train_pos_00,train_pos_01,train_pos_11,train_pos_p00,train_pos_p01,train_pos_p11,train_neg_E,train_neg_00,train_neg_01,train_neg_11,train_neg_p00,train_neg_p01,train_neg_p11,valid_pos_shape,valid_neg_shape,valid_pos_neg_overlap,valid_pos_E,valid_pos_00,valid_pos_01,valid_pos_11,valid_pos_p00,valid_pos_p01,valid_pos_p11,valid_neg_E,valid_neg_00,valid_neg_01,valid_neg_11,valid_neg_p00,valid_neg_p01,valid_neg_p11,test_pos_shape,test_neg_shape,test_pos_neg_overlap,test_pos_E,test_pos_00,test_pos_01,test_pos_11,test_pos_p00,test_pos_p01,test_pos_p11,test_neg_E,test_neg_00,test_neg_01,test_neg_11,test_neg_p00,test_neg_p01,test_neg_p11
dpah_fm0.05_hMM0.10_hmm0.20_0,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.20_0.pt,1000,11.748,5874,726,5035,113,0.12359550561797752,0.8571671773918965,0.01923731699012598,"(4111, 2)","(4111, 2)",0,4111,508,3524,79,0.12357090732181951,0.8572123570907322,0.01921673558744831,4111,492,3545,74,0.11967891024081732,0.8623206032595475,0.018000486499635125,"(586, 2)","(586, 2)",0,586,72,503,11,0.12286689419795221,0.8583617747440273,0.01877133105802048,586,68,509,9,0.11604095563139932,0.8686006825938567,0.015358361774744027,"(1177, 2)","(1177, 2)",0,1177,146,1008,23,0.12404418011894647,0.8564146134239592,0.01954120645709431,1177,144,1010,23,0.12234494477485132,0.8581138487680544,0.01954120645709431
dpah_fm0.05_hMM0.10_hmm0.20_1,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.20_1.pt,1000,11.748,5874,726,5035,113,0.12359550561797752,0.8571671773918965,0.01923731699012598,"(4111, 2)","(4111, 2)",0,4111,508,3524,79,0.12357090732181951,0.8572123570907322,0.01921673558744831,4111,528,3493,90,0.12843590367307225,0.8496716127462904,0.021892483580637313,"(586, 2)","(586, 2)",0,586,72,503,11,0.12286689419795221,0.8583617747440273,0.01877133105802048,586,81,503,2,0.13822525597269625,0.8583617747440273,0.0034129692832764505,"(1177, 2)","(1177, 2)",0,1177,146,1008,23,0.12404418011894647,0.8564146134239592,0.01954120645709431,1177,144,1008,25,0.12234494477485132,0.8564146134239592,0.021240441801189464
dpah_fm0.05_hMM0.10_hmm0.20_2,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.20_2.pt,1000,11.748,5874,726,5035,113,0.12359550561797752,0.8571671773918965,0.01923731699012598,"(4111, 2)","(4111, 2)",0,4111,508,3524,79,0.12357090732181951,0.8572123570907322,0.01921673558744831,4111,508,3536,67,0.12357090732181951,0.8601313549014838,0.01629773777669667,"(586, 2)","(586, 2)",0,586,72,503,11,0.12286689419795221,0.8583617747440273,0.01877133105802048,586,71,508,7,0.12116040955631399,0.8668941979522184,0.011945392491467578,"(1177, 2)","(1177, 2)",0,1177,146,1008,23,0.12404418011894647,0.8564146134239592,0.01954120645709431,1177,151,1007,19,0.12829226847918437,0.8555649957519117,0.016142735768903994
dpah_fm0.05_hMM0.10_hmm0.30_0,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.30_0.pt,1000,11.754,5877,686,5036,155,0.1167262208609835,0.8568997787987068,0.02637400034030968,"(4113, 2)","(4113, 2)",0,4113,480,3525,108,0.11670313639679067,0.8570386579139314,0.0262582056892779,4113,466,3544,103,0.11329929491855094,0.8616581570629711,0.025042548018477998,"(586, 2)","(586, 2)",0,586,68,503,15,0.11604095563139932,0.8583617747440273,0.025597269624573378,586,66,504,16,0.11262798634812286,0.8600682593856656,0.027303754266211604,"(1178, 2)","(1178, 2)",0,1178,138,1008,32,0.11714770797962648,0.8556876061120543,0.027164685908319185,1178,138,1007,33,0.11714770797962648,0.8548387096774194,0.02801358234295416
dpah_fm0.05_hMM0.10_hmm0.30_1,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.30_1.pt,1000,11.754,5877,686,5036,155,0.1167262208609835,0.8568997787987068,0.02637400034030968,"(4113, 2)","(4113, 2)",0,4113,480,3525,108,0.11670313639679067,0.8570386579139314,0.0262582056892779,4113,499,3490,124,0.1213226355458303,0.8485290542183321,0.030148310235837587,"(586, 2)","(586, 2)",0,586,68,503,15,0.11604095563139932,0.8583617747440273,0.025597269624573378,586,75,504,7,0.12798634812286688,0.8600682593856656,0.011945392491467578,"(1178, 2)","(1178, 2)",0,1178,138,1008,32,0.11714770797962648,0.8556876061120543,0.027164685908319185,1178,137,1000,41,0.11629881154499151,0.8488964346349746,0.03480475382003396
dpah_fm0.05_hMM0.10_hmm0.30_2,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.30_2.pt,1000,11.754,5877,686,5036,155,0.1167262208609835,0.8568997787987068,0.02637400034030968,"(4113, 2)","(4113, 2)",0,4113,480,3525,108,0.11670313639679067,0.8570386579139314,0.0262582056892779,4113,475,3536,102,0.11548747872599076,0.8597131047896912,0.024799416484318017,"(586, 2)","(586, 2)",0,586,68,503,15,0.11604095563139932,0.8583617747440273,0.025597269624573378,586,62,513,11,0.10580204778156997,0.8754266211604096,0.01877133105802048,"(1178, 2)","(1178, 2)",0,1178,138,1008,32,0.11714770797962648,0.8556876061120543,0.027164685908319185,1178,138,1012,28,0.11714770797962648,0.8590831918505942,0.023769100169779286
dpah_fm0.05_hMM0.10_hmm0.40_0,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.40_0.pt,1000,11.782,5891,695,5019,177,0.1179765744355797,0.8519775929383806,0.03004583262603972,"(4122, 2)","(4122, 2)",0,4122,486,3513,123,0.11790393013100436,0.8522561863173217,0.029839883551673944,4122,472,3530,120,0.11450752062105773,0.856380397865114,0.02911208151382824,"(587, 2)","(587, 2)",0,587,69,501,17,0.11754684838160136,0.8534923339011925,0.028960817717206135,587,65,502,20,0.11073253833049404,0.8551959114139693,0.034071550255536626,"(1182, 2)","(1182, 2)",0,1182,140,1005,37,0.11844331641285956,0.850253807106599,0.031302876480541454,1182,136,1010,36,0.11505922165820642,0.8544839255499154,0.030456852791878174
dpah_fm0.05_hMM0.10_hmm0.40_1,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.40_1.pt,1000,11.782,5891,695,5019,177,0.1179765744355797,0.8519775929383806,0.03004583262603972,"(4122, 2)","(4122, 2)",0,4122,486,3513,123,0.11790393013100436,0.8522561863173217,0.029839883551673944,4122,503,3486,133,0.1220281416787967,0.8457059679767104,0.03226589034449297,"(587, 2)","(587, 2)",0,587,69,501,17,0.11754684838160136,0.8534923339011925,0.028960817717206135,587,75,502,10,0.12776831345826234,0.8551959114139693,0.017035775127768313,"(1182, 2)","(1182, 2)",0,1182,140,1005,37,0.11844331641285956,0.850253807106599,0.031302876480541454,1182,138,995,49,0.116751269035533,0.8417935702199661,0.04145516074450085
dpah_fm0.05_hMM0.10_hmm0.40_2,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.40_2.pt,1000,11.782,5891,695,5019,177,0.1179765744355797,0.8519775929383806,0.03004583262603972,"(4122, 2)","(4122, 2)",0,4122,486,3513,123,0.11790393013100436,0.8522561863173217,0.029839883551673944,4122,481,3524,117,0.11669092673459486,0.8549247937894227,0.028384279475982533,"(587, 2)","(587, 2)",0,587,69,501,17,0.11754684838160136,0.8534923339011925,0.028960817717206135,587,60,512,15,0.10221465076660988,0.8722316865417377,0.02555366269165247,"(1182, 2)","(1182, 2)",0,1182,140,1005,37,0.11844331641285956,0.850253807106599,0.031302876480541454,1182,140,1008,34,0.11844331641285956,0.8527918781725888,0.028764805414551606
dpah_fm0.05_hMM0.10_hmm0.50_0,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.50_0.pt,1000,11.798,5899,683,5011,205,0.1157823359891507,0.849466011188337,0.03475165282251229,"(4128, 2)","(4128, 2)",0,4128,478,3507,143,0.11579457364341085,0.8495639534883721,0.03464147286821705,4128,463,3527,138,0.1121608527131783,0.8544089147286822,0.03343023255813953,"(589, 2)","(589, 2)",0,589,68,501,20,0.11544991511035653,0.8505942275042445,0.03395585738539898,589,64,506,19,0.10865874363327674,0.8590831918505942,0.03225806451612903,"(1182, 2)","(1182, 2)",0,1182,137,1003,42,0.11590524534686972,0.8485617597292724,0.03553299492385787,1182,134,1003,45,0.11336717428087986,0.8485617597292724,0.03807106598984772
dpah_fm0.05_hMM0.10_hmm0.50_1,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.50_1.pt,1000,11.798,5899,683,5011,205,0.1157823359891507,0.849466011188337,0.03475165282251229,"(4128, 2)","(4128, 2)",0,4128,478,3507,143,0.11579457364341085,0.8495639534883721,0.03464147286821705,4128,499,3484,145,0.12088178294573644,0.8439922480620154,0.03512596899224806,"(589, 2)","(589, 2)",0,589,68,501,20,0.11544991511035653,0.8505942275042445,0.03395585738539898,589,73,504,12,0.12393887945670629,0.8556876061120543,0.02037351443123939,"(1182, 2)","(1182, 2)",0,1182,137,1003,42,0.11590524534686972,0.8485617597292724,0.03553299492385787,1182,135,991,56,0.11421319796954314,0.8384094754653131,0.047377326565143825
dpah_fm0.05_hMM0.10_hmm0.50_2,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.50_2.pt,1000,11.798,5899,683,5011,205,0.1157823359891507,0.849466011188337,0.03475165282251229,"(4128, 2)","(4128, 2)",0,4128,478,3507,143,0.11579457364341085,0.8495639534883721,0.03464147286821705,4128,473,3523,132,0.11458333333333333,0.8534399224806202,0.03197674418604651,"(589, 2)","(589, 2)",0,589,68,501,20,0.11544991511035653,0.8505942275042445,0.03395585738539898,589,59,509,21,0.100169779286927,0.8641765704584041,0.035653650254668934,"(1182, 2)","(1182, 2)",0,1182,137,1003,42,0.11590524534686972,0.8485617597292724,0.03553299492385787,1182,136,1009,37,0.11505922165820642,0.8536379018612521,0.031302876480541454
dpah_fm0.05_hMM0.10_hmm0.60_0,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.60_0.pt,1000,11.818,5909,660,5044,205,0.11169402606193941,0.8536131325097309,0.034692841428329665,"(4134, 2)","(4134, 2)",0,4134,461,3530,143,0.11151427189163038,0.8538945331398161,0.03459119496855346,4134,446,3551,137,0.10788582486695694,0.8589743589743589,0.03313981615868408,"(590, 2)","(590, 2)",0,590,66,504,20,0.11186440677966102,0.8542372881355932,0.03389830508474576,590,65,506,19,0.11016949152542373,0.8576271186440678,0.03220338983050847,"(1185, 2)","(1185, 2)",0,1185,133,1010,42,0.11223628691983123,0.8523206751054853,0.035443037974683546,1185,129,1009,47,0.10886075949367088,0.8514767932489451,0.039662447257383965
dpah_fm0.05_hMM0.10_hmm0.60_1,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.60_1.pt,1000,11.818,5909,660,5044,205,0.11169402606193941,0.8536131325097309,0.034692841428329665,"(4134, 2)","(4134, 2)",0,4134,461,3530,143,0.11151427189163038,0.8538945331398161,0.03459119496855346,4134,485,3504,145,0.11731978713110788,0.8476052249637155,0.03507498790517658,"(590, 2)","(590, 2)",0,590,66,504,20,0.11186440677966102,0.8542372881355932,0.03389830508474576,590,68,506,16,0.1152542372881356,0.8576271186440678,0.02711864406779661,"(1185, 2)","(1185, 2)",0,1185,133,1010,42,0.11223628691983123,0.8523206751054853,0.035443037974683546,1185,128,1002,55,0.1080168776371308,0.8455696202531645,0.046413502109704644
dpah_fm0.05_hMM0.10_hmm0.60_2,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.60_2.pt,1000,11.818,5909,660,5044,205,0.11169402606193941,0.8536131325097309,0.034692841428329665,"(4134, 2)","(4134, 2)",0,4134,461,3530,143,0.11151427189163038,0.8538945331398161,0.03459119496855346,4134,448,3552,134,0.10836961780358007,0.8592162554426706,0.0324141267537494,"(590, 2)","(590, 2)",0,590,66,504,20,0.11186440677966102,0.8542372881355932,0.03389830508474576,590,55,512,23,0.09322033898305085,0.8677966101694915,0.03898305084745763,"(1185, 2)","(1185, 2)",0,1185,133,1010,42,0.11223628691983123,0.8523206751054853,0.035443037974683546,1185,131,1017,37,0.11054852320675106,0.8582278481012658,0.031223628691983123
dpah_fm0.05_hMM0.10_hmm0.70_0,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.70_0.pt,1000,11.838,5919,643,5049,227,0.1086332150701132,0.8530157121135327,0.038351072816354116,"(4142, 2)","(4142, 2)",0,4142,450,3534,158,0.1086431675519073,0.8532110091743119,0.038145823273780785,4142,436,3553,153,0.10526315789473684,0.8577981651376146,0.03693867696764848,"(590, 2)","(590, 2)",0,590,64,504,22,0.10847457627118644,0.8542372881355932,0.03728813559322034,590,65,504,21,0.11016949152542373,0.8542372881355932,0.03559322033898305,"(1187, 2)","(1187, 2)",0,1187,129,1011,47,0.10867733782645324,0.8517270429654591,0.039595619208087615,1187,126,1008,53,0.10614995787700084,0.8491996630160067,0.04465037910699242
dpah_fm0.05_hMM0.10_hmm0.70_1,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.70_1.pt,1000,11.838,5919,643,5049,227,0.1086332150701132,0.8530157121135327,0.038351072816354116,"(4142, 2)","(4142, 2)",0,4142,450,3534,158,0.1086431675519073,0.8532110091743119,0.038145823273780785,4142,472,3511,159,0.11395461129888942,0.8476581361661033,0.038387252535007244,"(590, 2)","(590, 2)",0,590,64,504,22,0.10847457627118644,0.8542372881355932,0.03728813559322034,590,68,503,19,0.1152542372881356,0.8525423728813559,0.03220338983050847,"(1187, 2)","(1187, 2)",0,1187,129,1011,47,0.10867733782645324,0.8517270429654591,0.039595619208087615,1187,127,1003,57,0.10699241786015164,0.8449873631002527,0.04802021903959562
dpah_fm0.05_hMM0.10_hmm0.70_2,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.70_2.pt,1000,11.838,5919,643,5049,227,0.1086332150701132,0.8530157121135327,0.038351072816354116,"(4142, 2)","(4142, 2)",0,4142,450,3534,158,0.1086431675519073,0.8532110091743119,0.038145823273780785,4142,435,3563,144,0.10502172863351038,0.8602124577498793,0.03476581361661033,"(590, 2)","(590, 2)",0,590,64,504,22,0.10847457627118644,0.8542372881355932,0.03728813559322034,590,52,514,24,0.08813559322033898,0.8711864406779661,0.04067796610169491,"(1187, 2)","(1187, 2)",0,1187,129,1011,47,0.10867733782645324,0.8517270429654591,0.039595619208087615,1187,125,1019,43,0.10530749789385004,0.8584667228306655,0.03622577927548441
dpah_fm0.05_hMM0.10_hmm0.80_0,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.80_0.pt,1000,11.866,5933,621,5069,243,0.10466880161806844,0.8543738412270352,0.040957357154896346,"(4152, 2)","(4152, 2)",0,4152,434,3548,170,0.10452793834296724,0.8545279383429673,0.04094412331406551,4152,416,3572,164,0.1001926782273603,0.8603082851637764,0.0394990366088632,"(592, 2)","(592, 2)",0,592,62,506,24,0.10472972972972973,0.8547297297297297,0.04054054054054054,592,61,510,21,0.10304054054054054,0.8614864864864865,0.03547297297297297,"(1189, 2)","(1189, 2)",0,1189,125,1015,49,0.10513036164844407,0.8536585365853658,0.04121110176619008,1189,118,1016,55,0.0992430613961312,0.8544995794785534,0.04625735912531539
dpah_fm0.05_hMM0.10_hmm0.80_1,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.80_1.pt,1000,11.866,5933,621,5069,243,0.10466880161806844,0.8543738412270352,0.040957357154896346,"(4152, 2)","(4152, 2)",0,4152,434,3548,170,0.10452793834296724,0.8545279383429673,0.04094412331406551,4152,456,3518,178,0.10982658959537572,0.8473025048169557,0.042870905587668595,"(592, 2)","(592, 2)",0,592,62,506,24,0.10472972972972973,0.8547297297297297,0.04054054054054054,592,74,495,23,0.125,0.8361486486486487,0.03885135135135135,"(1189, 2)","(1189, 2)",0,1189,125,1015,49,0.10513036164844407,0.8536585365853658,0.04121110176619008,1189,119,1017,53,0.10008410428931876,0.8553406223717409,0.044575273338940284
dpah_fm0.05_hMM0.10_hmm0.80_2,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.80_2.pt,1000,11.866,5933,621,5069,243,0.10466880161806844,0.8543738412270352,0.040957357154896346,"(4152, 2)","(4152, 2)",0,4152,434,3548,170,0.10452793834296724,0.8545279383429673,0.04094412331406551,4152,418,3579,155,0.10067437379576108,0.8619942196531792,0.03733140655105973,"(592, 2)","(592, 2)",0,592,62,506,24,0.10472972972972973,0.8547297297297297,0.04054054054054054,592,50,514,28,0.08445945945945946,0.8682432432432432,0.0472972972972973,"(1189, 2)","(1189, 2)",0,1189,125,1015,49,0.10513036164844407,0.8536585365853658,0.04121110176619008,1189,124,1020,45,0.10428931875525652,0.8578637510513036,0.03784693019343986
dpah_fm0.05_hMM0.10_hmm0.90_0,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.90_0.pt,1000,11.874,5937,574,5107,256,0.09668182583796531,0.8601987535792488,0.04311942058278592,"(4154, 2)","(4154, 2)",0,4154,401,3574,179,0.09653346172363987,0.8603755416466057,0.043090996629754456,4154,386,3598,170,0.09292248435243139,0.8661531054405393,0.04092441020702937,"(592, 2)","(592, 2)",0,592,57,510,25,0.09628378378378379,0.8614864864864865,0.04222972972972973,592,55,517,20,0.0929054054054054,0.8733108108108109,0.033783783783783786,"(1191, 2)","(1191, 2)",0,1191,116,1023,52,0.09739714525608732,0.8589420654911839,0.0436607892527288,1191,112,1018,61,0.09403862300587741,0.8547439126784215,0.051217464315701094
dpah_fm0.05_hMM0.10_hmm0.90_1,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.90_1.pt,1000,11.874,5937,574,5107,256,0.09668182583796531,0.8601987535792488,0.04311942058278592,"(4154, 2)","(4154, 2)",0,4154,401,3574,179,0.09653346172363987,0.8603755416466057,0.043090996629754456,4154,422,3546,186,0.10158883004333173,0.8536350505536832,0.04477611940298507,"(592, 2)","(592, 2)",0,592,57,510,25,0.09628378378378379,0.8614864864864865,0.04222972972972973,592,70,497,25,0.11824324324324324,0.839527027027027,0.04222972972972973,"(1191, 2)","(1191, 2)",0,1191,116,1023,52,0.09739714525608732,0.8589420654911839,0.0436607892527288,1191,111,1023,57,0.09319899244332494,0.8589420654911839,0.04785894206549118
dpah_fm0.05_hMM0.10_hmm0.90_2,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm0.90_2.pt,1000,11.874,5937,574,5107,256,0.09668182583796531,0.8601987535792488,0.04311942058278592,"(4154, 2)","(4154, 2)",0,4154,401,3574,179,0.09653346172363987,0.8603755416466057,0.043090996629754456,4154,391,3597,166,0.09412614347616755,0.865912373615792,0.03996148290804044,"(592, 2)","(592, 2)",0,592,57,510,25,0.09628378378378379,0.8614864864864865,0.04222972972972973,592,48,513,31,0.08108108108108109,0.8665540540540541,0.052364864864864864,"(1191, 2)","(1191, 2)",0,1191,116,1023,52,0.09739714525608732,0.8589420654911839,0.0436607892527288,1191,114,1030,47,0.09571788413098237,0.8648194794290512,0.03946263643996641
dpah_fm0.05_hMM0.10_hmm1.00_0,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm1.00_0.pt,1000,11.884,5942,556,5124,262,0.09357118815213733,0.862335913833726,0.044092898014136656,"(4158, 2)","(4158, 2)",0,4158,389,3586,183,0.09355459355459356,0.8624338624338624,0.04401154401154401,4158,375,3607,176,0.09018759018759019,0.8674843674843675,0.042328042328042326,"(593, 2)","(593, 2)",0,593,55,512,26,0.09274873524451939,0.863406408094435,0.04384485666104553,593,55,518,20,0.09274873524451939,0.8735244519392917,0.03372681281618887,"(1191, 2)","(1191, 2)",0,1191,112,1026,53,0.09403862300587741,0.8614609571788413,0.04450041981528128,1191,102,1026,63,0.08564231738035265,0.8614609571788413,0.05289672544080604
dpah_fm0.05_hMM0.10_hmm1.00_1,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm1.00_1.pt,1000,11.884,5942,556,5124,262,0.09357118815213733,0.862335913833726,0.044092898014136656,"(4158, 2)","(4158, 2)",0,4158,389,3586,183,0.09355459355459356,0.8624338624338624,0.04401154401154401,4158,402,3567,189,0.09668109668109669,0.8578643578643579,0.045454545454545456,"(593, 2)","(593, 2)",0,593,55,512,26,0.09274873524451939,0.863406408094435,0.04384485666104553,593,67,502,24,0.11298482293423272,0.8465430016863407,0.04047217537942664,"(1191, 2)","(1191, 2)",0,1191,112,1026,53,0.09403862300587741,0.8614609571788413,0.04450041981528128,1191,102,1029,60,0.08564231738035265,0.8639798488664987,0.05037783375314862
dpah_fm0.05_hMM0.10_hmm1.00_2,../data/splits/dpah/dpah_fm0.05_hMM0.10_hmm1.00_2.pt,1000,11.884,5942,556,5124,262,0.09357118815213733,0.862335913833726,0.044092898014136656,"(4158, 2)","(4158, 2)",0,4158,389,3586,183,0.09355459355459356,0.8624338624338624,0.04401154401154401,4158,373,3615,170,0.0897065897065897,0.8694083694083694,0.040885040885040885,"(593, 2)","(593, 2)",0,593,55,512,26,0.09274873524451939,0.863406408094435,0.04384485666104553,593,43,520,30,0.07251264755480608,0.8768971332209107,0.050590219224283306,"(1191, 2)","(1191, 2)",0,1191,112,1026,53,0.09403862300587741,0.8614609571788413,0.04450041981528128,1191,110,1030,51,0.09235936188077246,0.8648194794290512,0.042821158690176324
dpah_fm0.05_hMM0.20_hmm0.00_0,../data/splits/dpah/dpah_fm0.05_hMM0.20_hmm0.00_0.pt,1000,11.808,5904,2061,3843,0,0.3490853658536585,0.6509146341463414,0.0,"(4132, 2)","(4132, 2)",0,4132,1442,2690,0,0.3489835430784124,0.6510164569215876,0.0,4132,1459,2673,0,0.3530977734753146,0.6469022265246854,0.0,"(590, 2)","(590, 2)",0,590,206,384,0,0.34915254237288135,0.6508474576271186,0.0,590,197,393,0,0.3338983050847458,0.6661016949152543,0.0,"(1182, 2)","(1182, 2)",0,1182,413,769,0,0.3494077834179357,0.6505922165820643,0.0,1182,423,759,0,0.35786802030456855,0.6421319796954315,0.0
dpah_fm0.05_hMM0.20_hmm0.00_1,../data/splits/dpah/dpah_fm0.05_hMM0.20_hmm0.00_1.pt,1000,11.808,5904,2061,3843,0,0.3490853658536585,0.6509146341463414,0.0,"(4132, 2)","(4132, 2)",0,4132,1442,2690,0,0.3489835430784124,0.6510164569215876,0.0,4132,1465,2667,0,0.35454985479186835,0.6454501452081317,0.0,"(590, 2)","(590, 2)",0,590,206,384,0,0.34915254237288135,0.6508474576271186,0.0,590,196,394,0,0.33220338983050846,0.6677966101694915,0.0,"(1182, 2)","(1182, 2)",0,1182,413,769,0,0.3494077834179357,0.6505922165820643,0.0,1182,390,792,0,0.3299492385786802,0.6700507614213198,0.0
dpah_fm0.05_hMM0.20_hmm0.00_2,../data/splits/dpah/dpah_fm0.05_hMM0.20_hmm0.00_2.pt,1000,11.808,5904,2061,3843,0,0.3490853658536585,0.6509146341463414,0.0,"(4132, 2)","(4132, 2)",0,4132,1442,2690,0,0.3489835430784124,0.6510164569215876,0.0,4132,1479,2653,0,0.3579380445304937,0.6420619554695063,0.0,"(590, 2)","(590, 2)",0,590,206,384,0,0.34915254237288135,0.6508474576271186,0.0,590,193,397,0,0.3271186440677966,0.6728813559322034,0.0,"(1182, 2)","(1182, 2)",0,1182,413,769,0,0.3494077834179357,0.6505922165820643,0.0,1182,427,755,0,0.36125211505922167,0.6387478849407784,0.0
dpah_fm0.05_hMM0.20_hmm0.10_0,../data/splits/dpah/dpah_fm0.05_hMM0.20_hmm0.10_0.pt,1000,11.814,5907,2009,3873,25,0.34010496021669206,0.6556627729812088,0.004232266802099204,"(4134, 2)","(4134, 2)",0,4134,1406,2711,17,0.3401064344460571,0.6557813255926463,0.004112239961296565,4134,1385,2735,14,0.3350266086115143,0.6615868408321238,0.003386550556361877,"(589, 2)","(589, 2)",0,589,200,387,2,0.3395585738539898,0.6570458404074703,0.003395585738539898,589,210,378,1,0.3565365025466893,0.6417657045840407,0.001697792869269949,"(1184, 2)","(1184, 2)",0,1184,403,775,6,0.3403716216216216,0.6545608108108109,0.005067567567567568,1184,417,763,4,0.35219594594594594,0.6444256756756757,0.0033783783783783786
dpah_fm0.05_hMM0.20_hmm0.10_1,../data/splits/dpah/dpah_fm0.05_hMM0.20_hmm0.10_1.pt,1000,11.814,5907,2009,3873,25,0.34010496021669206,0.6556627729812088,0.004232266802099204,"(4134, 2)","(4134, 2)",0,4134,1406,2711,17,0.3401064344460571,0.6557813255926463,0.004112239961296565,4134,1400,2716,18,0.3386550556361877,0.6569908079342042,0.0043541364296081275,"(589, 2)","(589, 2)",0,589,200,387,2,0.3395585738539898,0.6570458404074703,0.003395585738539898,589,205,384,0,0.34804753820033957,0.6519524617996605,0.0,"(1184, 2)","(1184, 2)",0,1184,403,775,6,0.3403716216216216,0.6545608108108109,0.005067567567567568,1184,422,757,5,0.3564189189189189,0.6393581081081081,0.004222972972972973
dpah_fm0.05_hMM0.20_hmm0.10_2,../data/splits/dpah/dpah_fm0.05_hMM0.20_hmm0.10_2.pt,1000,11.814,5907,2009,3873,25,0.34010496021669206,0.6556627729812088,0.004232266802099204,"(4134, 2)","(4134, 2)",0,4134,1406,2711,17,0.3401064344460571,0.6557813255926463,0.004112239961296565,4134,1380,2742,12,0.33381712626995647,0.6632801161103048,0.002902757619738752,"(589, 2)","(589, 2)",0,589,200,387,2,0.3395585738539898,0.6570458404074703,0.003395585738539898,589,208,380,1,0.3531409168081494,0.6451612903225806,0.001697792869269949,"(1184, 2)","(1184, 2)",0,1184,403,775,6,0.3403716216216216,0.6545608108108109,0.005067567567567568,1184,418,759,7,0.3530405405405405,0.6410472972972973,0.0059121621621621625
